"Sample.Size","Option.Price","Standard.Error","Lower.Bound.CI","Upper.Bound.CI","Exact.Put.Price","Absolute.Error","Time..seconds."
1000,4.80228055509847,0.209588100890398,4.39149542576514,5.2130656844318,5.07463654322184,0.272355988123365,0.000895977020263672
4000,5.06487116973351,0.114706603183948,4.84005035870404,5.28969198076298,5.07463654322184,0.00976537348832629,0.00330519676208496
16000,5.20163050426055,0.057664543416456,5.08861007597934,5.31465093254175,5.07463654322184,0.12699396103871,0.0139369964599609
64000,5.09033354792123,0.028455469417825,5.03456185269912,5.14610524314335,5.07463654322184,0.0156970046993985,0.0690741539001465
256000,5.08021962245667,0.0142115095139059,5.05236557564347,5.10807366926988,5.07463654322184,0.00558307923483881,0.288708925247192
1024000,5.08059959234739,0.00709836727897647,5.06668704813155,5.09451213656322,5.07463654322184,0.00596304912555023,0.717756986618042
